experiment,dataset,method,n_clients,seed,metric,value,scenario
exp11_heterogeneity,lorenz,deep_hetero,,1.0,nrmse,0.0012099611686193,"{""task"": ""lorenz"", ""config"": ""deep_hetero"", ""seed"": 1}"
exp11_heterogeneity,lorenz,deep_hetero,,2.0,nrmse,0.0017860379152644,"{""task"": ""lorenz"", ""config"": ""deep_hetero"", ""seed"": 2}"
exp8_qwen_validation,qwen2.5-0.5b,fedresprompt,2.0,,acc_before,0.333,"{""model"": ""Qwen/Qwen2.5-0.5B"", ""classes"": ""[' up', ' down', ' flat']""}"
exp8_qwen_validation,qwen2.5-0.5b,fedresprompt,2.0,,acc_after,0.667,"{""model"": ""Qwen/Qwen2.5-0.5B"", ""classes"": ""[' up', ' down', ' flat']""}"
exp8_qwen_validation,qwen2.5-0.5b,fedresprompt,2.0,,loss_first,33.305,"{""model"": ""Qwen/Qwen2.5-0.5B"", ""classes"": ""[' up', ' down', ' flat']""}"
exp8_qwen_validation,qwen2.5-0.5b,fedresprompt,2.0,,loss_last,1.628,"{""model"": ""Qwen/Qwen2.5-0.5B"", ""classes"": ""[' up', ' down', ' flat']""}"
exp10_benchmarks,japanese_vowels,centralized,,,accuracy,0.9756756756756756,"{""task"": ""speaker identification""}"
exp10_benchmarks,japanese_vowels,federated,,,accuracy,0.9756756756756756,"{""task"": ""speaker identification""}"
exp10_benchmarks,japanese_vowels,local,,,accuracy,0.1111111111111111,"{""task"": ""speaker identification""}"
exp10_benchmarks,har,federated,,,accuracy,0.9182219205972176,"{""task"": ""activity recognition""}"
exp10_benchmarks,har,ensemble,,,accuracy,0.838140481845945,"{""task"": ""activity recognition""}"
exp10_benchmarks,har,local,,,accuracy,0.6553880459547239,"{""task"": ""activity recognition""}"
exp10_benchmarks,fred_panel,federated,1.0,,nrmse,0.8199922967352404,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,local_median,1.0,,nrmse,0.8199922967352404,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,federated,5.0,,nrmse,0.7722088487420156,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,local_median,5.0,,nrmse,19.07457670837069,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,federated,10.0,,nrmse,0.866479920162081,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,local_median,10.0,,nrmse,54.61616557491534,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,federated,20.0,,nrmse,0.9422792925806656,"{""task"": ""ted_spread forecast""}"
exp10_benchmarks,fred_panel,local_median,20.0,,nrmse,43.339459246199226,"{""task"": ""ted_spread forecast""}"
